Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2018-06-19,323.781,325.27,321.599,322.43
2018-06-20,322.441,324.361,321.679,323.898
2018-06-21,323.941,326.491,323.668,326.221
2018-06-22,326.22,326.432,323.528,324.852
2018-06-25,324.598,326.354,324.422,325.791
2018-06-26,325.766,326.332,325.068,326.16
2018-06-27,326.16,328.221,325.89,327.611
2018-06-28,327.631,328.96,327.338,327.979
2018-06-29,327.97,330.16,327.268,329.355
2018-07-02,329.311,330.75,328.799,330.111
2018-07-03,330.061,330.461,326.369,327.289
2018-07-04,327.29,327.521,324.87,325.399
2018-07-05,325.41,325.491,322.829,323.561
2018-07-06,323.589,324.731,322.649,322.942
2018-07-09,323.436,324.099,322.518,323.669
2018-07-10,323.669,325.772,323.5,323.881
2018-07-11,323.89,325.625,323.799,325.454
2018-07-12,325.423,325.66,324.119,324.597
2018-07-13,324.658,324.952,322.848,322.909
2018-07-16,323.208,323.559,321.628,323.162
2018-07-17,323.159,323.971,322.708,323.53
2018-07-18,323.539,324.422,323.418,324.161
2018-07-19,324.131,326.962,324.038,326.487
2018-07-20,326.504,326.932,325.048,325.401
2018-07-23,325.86,326.582,325.21,326.311
2018-07-24,326.311,327.34,325.259,325.959
2018-07-25,326.019,326.17,324.829,325.542
2018-07-26,325.529,325.611,323.49,323.762
2018-07-27,323.76,324.081,321.789,322.662
2018-07-30,322.442,322.92,321.468,321.739
2018-07-31,321.751,321.962,320.011,320.602
2018-08-01,320.602,321.681,320.418,320.951
2018-08-02,320.951,322.29,320.778,321.21
2018-08-03,321.21,321.649,319.639,320.02
2018-08-06,320.178,320.861,319.699,319.902
2018-08-07,319.912,320.41,319.168,319.972
2018-08-08,319.972,320.26,318.909,319.49
2018-08-09,319.489,321.062,319.259,320.74
2018-08-10,320.738,324.812,320.668,322.979
2018-08-13,323.629,325.761,322.87,322.921
2018-08-14,322.92,323.48,322.05,322.849
2018-08-15,322.83,325.539,322.151,324.81
2018-08-16,324.811,324.901,323.288,323.979
2018-08-17,323.979,324.499,322.57,322.613
2018-08-20,323.049,324.062,322.698,323.899
2018-08-21,323.899,323.96,322.863,323.499
2018-08-22,323.499,323.701,322.549,322.891
2018-08-23,322.89,324.82,322.659,324.471
2018-08-24,324.412,324.501,323.209,323.765
2018-08-27,323.591,324.162,323.429,323.909
2018-08-28,323.92,324.402,323.529,323.991
2018-08-29,323.988,326.16,323.808,325.74
2018-08-30,325.74,327.171,325.632,326.949
2018-08-31,326.949,327.251,325.829,326.621
2018-09-03,326.471,327.19,326.221,326.849
2018-09-04,326.851,328.19,326.529,327.691
2018-09-05,327.689,329.168,327.326,327.597
2018-09-06,327.608,328.441,325.391,326.049
2018-09-07,326.024,326.191,324.41,324.96
2018-09-10,325.249,325.871,324.309,324.901
2018-09-11,324.91,324.982,323.938,324.639
2018-09-12,324.641,326.392,324.485,325.065
2018-09-13,325.037,325.792,323.798,324.14
2018-09-14,324.171,325.141,323.128,324.803
2018-09-17,324.781,325.351,324.374,324.721
2018-09-18,324.769,325.179,322.828,323.81
2018-09-19,323.818,323.926,322.857,323.167
2018-09-20,323.155,324.277,323.131,323.453
2018-09-21,323.462,324.275,323.111,324.089
2018-09-24,323.979,324.392,323.42,323.63
2018-09-25,323.63,324.522,323.36,324.19
2018-09-26,324.24,324.32,323.408,323.579
2018-09-27,323.569,323.802,323.205,323.643
2018-09-28,323.627,324.652,323.261,323.3
2018-10-01,323.361,323.871,322.71,323.069
2018-10-02,323.08,324.079,322.909,322.981
2018-10-03,322.978,323.25,322.109,322.981
2018-10-04,322.969,325.401,322.729,324.4
2018-10-05,324.4,325.27,324.199,324.881
2018-10-08,324.81,325.699,324.708,325.388
2018-10-09,325.398,325.723,324.126,324.728
2018-10-10,324.712,325.942,324.379,325.59
2018-10-11,325.611,325.892,324.379,325.231
2018-10-12,325.229,325.401,323.879,324.391
2018-10-15,324.138,324.312,322.31,322.589
2018-10-16,322.7,322.781,321.718,321.832
2018-10-17,321.832,322.762,321.792,322.129
2018-10-18,322.13,323.69,321.848,323.18
2018-10-19,323.169,323.882,323.008,323.119
2018-10-22,323.19,323.271,322.529,322.814
2018-10-23,322.829,323.461,322.448,322.881
2018-10-24,322.898,323.692,322.529,323.622
2018-10-25,323.662,324.29,323.358,324.179
2018-10-26,324.181,324.552,323.738,324.112
2018-10-29,323.938,324.901,323.841,324.821
2018-10-30,324.831,325.022,324.439,324.901
2018-10-31,324.859,325.529,324.5,324.769
2018-11-01,324.821,324.821,321.98,322.75
2018-11-02,322.741,323.06,320.948,321.759
2018-11-05,321.431,322.681,321.369,322.061
2018-11-06,322.059,322.289,321.718,321.97
2018-11-07,321.97,322.152,321.26,321.461
2018-11-08,321.439,321.771,320.844,321.013
2018-11-09,321.057,321.606,320.936,321.455
2018-11-12,321.5,322.518,321.271,322.449
2018-11-13,322.39,323.614,322.099,322.835
2018-11-14,322.835,323.202,322.268,322.441
2018-11-15,322.44,322.871,321.708,321.98
2018-11-16,321.95,322.121,321.369,321.737
2018-11-19,321.701,321.902,321.164,321.241
2018-11-20,321.264,321.862,320.95,321.429
2018-11-21,321.45,321.93,321.06,321.799
2018-11-22,321.781,321.9,321.187,321.33
2018-11-23,321.38,322.452,320.949,322.394
2018-11-26,322.35,323.819,322.071,323.78
2018-11-27,323.78,324.942,323.269,323.881
2018-11-28,323.889,324.48,323.349,323.62
2018-11-29,323.61,324.008,322.63,323.569
2018-11-30,323.569,324.062,323.278,323.7
2018-12-03,323.719,323.762,322.119,322.621
2018-12-04,322.622,323.93,322.438,323.659
2018-12-05,323.661,324.021,323.235,323.509
2018-12-06,323.501,324.171,322.861,322.995
2018-12-07,323.006,323.658,322.65,323.372
2018-12-10,323.171,323.771,322.819,323.543
2018-12-11,323.611,323.902,323.221,323.719
2018-12-12,323.719,323.812,322.906,323
2018-12-13,322.992,323.609,322.619,323.171
2018-12-14,323.26,324.259,323.109,323.648
2018-12-17,323.65,323.781,322.998,323.529
2018-12-18,323.54,323.592,321.991,322.169
2018-12-19,322.17,322.932,322.118,322.72
2018-12-20,322.707,322.902,321.138,321.592
2018-12-21,321.592,322.492,321.171,322.2
2018-12-24,322.049,322.299,320.919,321.639
2018-12-26,321.839,321.933,320.859,321.609
2018-12-27,321.57,321.798,320.759,321.101
2018-12-28,321.099,322.472,320.798,321.19
2018-12-31,321.58,321.812,320.798,321.083
2019-01-02,321.312,322.909,321.057,322.671
2019-01-03,322.738,322.981,320.84,321.362
2019-01-04,321.4,321.61,320.818,320.86
2019-01-07,320.95,321.442,320.829,321.14
2019-01-08,321.159,322.342,321.089,321.74
2019-01-09,321.732,321.961,321.189,321.459
2019-01-10,321.459,321.829,320.97,321.26
2019-01-11,321.261,321.72,321.108,321.178
2019-01-14,321.28,321.764,321.061,321.738
2019-01-15,321.721,323.512,321.57,323.161
2019-01-16,323.198,324.27,321.239,321.43
2019-01-17,321.43,322.209,319.161,319.46
2019-01-18,319.479,319.701,317.569,317.781
2019-01-21,317.942,318.263,317.467,317.67
2019-01-22,317.649,318.301,317.488,318.229
2019-01-23,318.2,318.261,317.951,318.031
2019-01-24,318.03,319.319,317.968,318.869
2019-01-25,318.8,318.898,317.479,317.63
2019-01-28,317.699,317.922,317.238,317.368
2019-01-29,317.35,317.582,317.069,317.25
2019-01-30,317.19,317.422,315.03,315.62
2019-01-31,315.62,316.347,315.161,315.941
2019-02-01,315.955,318.324,315.611,317.654
2019-02-04,317.278,318.061,317.138,317.319
2019-02-05,317.322,317.76,317.12,317.57
2019-02-06,317.569,319.04,317.529,318.61
2019-02-07,318.61,319.671,318.539,318.86
2019-02-08,318.86,319.292,317.94,318.848
2019-02-11,319.139,320.101,318.572,319.92
2019-02-12,319.909,319.96,317.588,318.129
2019-02-13,318.221,319.27,317.429,318.92
2019-02-14,318.958,319.902,318.189,318.389
2019-02-15,318.389,318.948,317.949,318.663
2019-02-18,318.046,318.303,317.789,317.991
2019-02-19,317.989,318.501,317.239,317.559
2019-02-20,317.559,317.821,316.738,317.091
2019-02-21,317.091,317.872,316.8,317.602
2019-02-22,317.599,318.109,317.249,317.838
2019-02-25,317.77,318.089,317.198,317.729
2019-02-26,317.731,318.061,316.518,316.569
2019-02-27,316.569,317.021,316.038,316.209
2019-02-28,316.212,316.551,315.738,315.81
2019-03-01,315.82,316.4,315.6,316.058
2019-03-04,316.12,316.5,315.678,315.699
2019-03-05,315.694,316,315.419,315.53
2019-03-06,315.539,315.681,315.338,315.5
2019-03-07,315.51,316.351,315.02,316.32
2019-03-08,316.298,316.491,315.15,315.35
2019-03-11,315.409,316.01,315.238,315.51
2019-03-12,315.531,315.769,315.048,315.301
2019-03-13,315.31,315.441,314.449,314.623
2019-03-14,314.61,314.822,314.239,314.389
2019-03-18,314.448,314.511,313.589,313.971
2019-03-19,313.968,313.981,312.889,313.079
2019-03-20,313.069,314.05,312.619,313.552
2019-03-21,313.549,314.971,313.299,314.861
2019-03-22,314.859,316.931,314.21,316.649
2019-03-25,316.41,317.051,315.789,316.127
2019-03-26,316.131,319.01,315.549,318.72
2019-03-27,318.638,320.782,318.508,319.891
2019-03-28,319.92,320.841,319.568,320.49
2019-03-29,320.479,321.752,319.999,321.19
2019-04-01,321.31,321.76,320.49,321.655
2019-04-02,321.659,322.361,321.087,321.147
2019-04-03,321.143,321.449,319.588,319.801
2019-04-04,319.79,320.401,319.631,320.079
2019-04-05,320.08,321.551,320.019,321.177
2019-04-08,321.349,321.801,321.098,321.169
2019-04-09,321.172,322.58,320.669,322.259
2019-04-10,322.242,322.431,321.139,321.602
2019-04-11,321.6,322.22,321.22,322.111
2019-04-12,322.112,322.4,321.465,321.541
2019-04-15,321.65,321.859,320.089,320.291
2019-04-16,320.301,320.35,319.361,319.694
2019-04-17,319.672,319.891,319.089,319.309
2019-04-18,319.309,320.351,319.249,319.881
2019-04-22,320.005,320.605,319.666,319.99
2019-04-23,320.02,321.14,320.02,320.73
2019-04-24,320.718,322.141,320.609,321.629
2019-04-25,321.629,322.759,321.568,322.231
2019-04-26,322.231,322.603,320.497,322.42
2019-04-29,322.249,323.912,322.08,323.401
2019-04-30,323.4,324.142,322.68,323.951
2019-05-01,323.949,324.638,323.81,324.49
2019-05-02,324.549,324.841,323.888,324.259
2019-05-03,324.259,324.42,322.759,323.172
2019-05-06,323.186,323.835,323.163,323.513
2019-05-07,323.665,324.452,323.179,324.11
2019-05-08,324.111,324.669,323.839,324.16
2019-05-09,324.16,324.8,323.221,324.08
2019-05-10,324.07,324.339,323.02,323.402
2019-05-13,323.242,324.531,323.238,323.929
2019-05-14,323.93,324.601,323.698,324.519
2019-05-15,324.521,325.834,324.35,324.719
2019-05-16,324.726,324.942,323.85,324.429
2019-05-17,324.43,326.592,324.421,326.479
2019-05-20,326.342,326.539,325.758,326.479
2019-05-21,326.481,327.49,326.13,326.269
2019-05-22,326.209,326.759,326.112,326.341
2019-05-23,326.35,327.49,326.209,326.331
2019-05-24,326.33,326.831,325.158,325.53
2019-05-27,325.529,326.278,325.05,325.821
2019-05-28,325.82,327.25,325.569,327.1
2019-05-29,327.18,327.571,325.758,326.02
2019-05-30,326.021,326.032,324.539,324.715
2019-05-31,324.71,325.392,324.079,325.05
2019-06-03,324.82,325.192,322.68,323.241
2019-06-04,323.251,323.32,321.799,322.041
