Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-12-26,10.4402,10.4756,10.4253,10.4445
2019-12-27,10.4446,10.4812,10.4119,10.4365
2019-12-30,10.4283,10.4783,10.4237,10.4693
2019-12-31,10.4693,10.5199,10.4328,10.5022
2020-01-02,10.4843,10.4979,10.4519,10.4625
2020-01-03,10.4624,10.5405,10.4531,10.4967
2020-01-06,10.5,10.5437,10.4992,10.5248
2020-01-07,10.5249,10.5613,10.5065,10.5464
2020-01-08,10.5471,10.5775,10.5012,10.5115
2020-01-09,10.5096,10.5493,10.4968,10.5409
2020-01-10,10.5411,10.569,10.5318,10.5676
2020-01-13,10.5631,10.5936,10.5349,10.5413
2020-01-14,10.541,10.5595,10.5148,10.5312
2020-01-15,10.5312,10.5644,10.5312,10.5545
2020-01-16,10.5534,10.5754,10.546,10.5697
2020-01-17,10.5694,10.5774,10.5383,10.5576
2020-01-20,10.5578,10.5699,10.5456,10.5612
2020-01-21,10.5617,10.5766,10.5478,10.5562
2020-01-22,10.5566,10.5591,10.5354,10.5435
2020-01-23,10.5429,10.5565,10.5295,10.5383
2020-01-24,10.5393,10.559,10.5272,10.5459
2020-01-27,10.553,10.6116,10.551,10.6067
2020-01-28,10.6067,10.6219,10.5849,10.5917
2020-01-29,10.5917,10.5993,10.5605,10.5917
2020-01-30,10.5924,10.655,10.5911,10.6334
2020-01-31,10.6327,10.6904,10.6221,10.6776
2020-02-03,10.6762,10.692,10.6499,10.6678
2020-02-04,10.668,10.677,10.5852,10.5853
2020-02-05,10.5851,10.6003,10.5286,10.5439
2020-02-06,10.5437,10.5846,10.5328,10.5705
2020-02-07,10.5705,10.5858,10.5358,10.5718
2020-02-10,10.5741,10.5903,10.5382,10.5408
2020-02-11,10.5411,10.5518,10.5154,10.5198
2020-02-12,10.5197,10.5217,10.475,10.4773
2020-02-13,10.4774,10.5034,10.4765,10.4869
2020-02-14,10.4871,10.5416,10.4853,10.5306
2020-02-17,10.5333,10.5469,10.4949,10.5008
2020-02-18,10.5008,10.5736,10.4968,10.5625
2020-02-19,10.5632,10.5991,10.5502,10.5739
2020-02-20,10.5741,10.6136,10.5645,10.5807
2020-02-21,10.5824,10.6114,10.5395,10.5395
2020-02-24,10.5803,10.5948,10.5589,10.5651
2020-02-25,10.5653,10.5816,10.5406,10.5728
2020-02-26,10.5728,10.5977,10.5647,10.5929
2020-02-27,10.5922,10.6293,10.557,10.6252
2020-02-28,10.6251,10.6971,10.6033,10.6071
2020-03-02,10.6381,10.6509,10.5512,10.6422
2020-03-03,10.6419,10.6453,10.4893,10.5735
2020-03-04,10.5736,10.5794,10.5339,10.5575
2020-03-05,10.5573,10.6095,10.5374,10.6028
2020-03-06,10.6026,10.6367,10.5727,10.5938
2020-03-09,10.6775,10.8203,10.6453,10.8036
2020-03-10,10.8034,10.8106,10.7189,10.7419
2020-03-11,10.7416,10.7813,10.694,10.7359
2020-03-12,10.7361,10.9592,10.7266,10.886
2020-03-13,10.886,10.9497,10.6686,10.7741
2020-03-16,10.8164,11.0034,10.7463,10.9354
2020-03-17,10.9335,10.9977,10.8378,10.8965
2020-03-18,10.8939,11.2456,10.8632,11.2133
2020-03-19,11.2056,11.4266,11.0325,11.1098
2020-03-20,11.1101,11.1575,10.9586,11.1057
2020-03-23,11.1531,11.2041,10.9767,11.1012
2020-03-24,11.1008,11.1432,10.9183,10.9299
2020-03-25,10.9299,11.0316,10.8721,10.9728
2020-03-26,10.9723,11.0855,10.9209,10.9969
2020-03-27,10.9999,11.0483,10.9216,11.0308
2020-03-30,11.0294,11.1103,10.997,11.0936
2020-03-31,11.0936,11.1076,10.8539,10.9257
2020-04-01,10.9272,11.0156,10.8849,10.9796
2020-04-02,10.9804,11.0183,10.9019,10.9758
2020-04-03,10.9758,11.0164,10.9241,11.0073
2020-04-06,11.0109,11.0371,10.9117,10.9304
2020-04-07,10.9301,10.9676,10.8635,10.9573
2020-04-08,10.9567,10.986,10.9028,10.944
2020-04-09,10.9443,10.9591,10.8604,10.8787
2020-04-13,10.8743,10.9345,10.8616,10.9272
2020-04-14,10.9271,10.9668,10.8657,10.9172
2020-04-15,10.9175,10.97,10.8877,10.9484
2020-04-16,10.9484,10.9665,10.8714,10.8832
2020-04-17,10.8832,10.8964,10.8385,10.8557
2020-04-20,10.8606,10.8971,10.8465,10.89
2020-04-21,10.8927,10.9754,10.8762,10.9581
2020-04-22,10.9581,10.9697,10.9192,10.9367
2020-04-23,10.9367,10.942,10.8454,10.8569
2020-04-24,10.8548,10.8857,10.8305,10.8658
2020-04-27,10.8714,10.9025,10.8332,10.8444
2020-04-28,10.8437,10.8597,10.6921,10.7076
2020-04-29,10.7081,10.7383,10.6881,10.7117
2020-04-30,10.712,10.7176,10.635,10.6886
2020-05-01,10.6885,10.8231,10.6837,10.8168
2020-05-04,10.8066,10.9044,10.7331,10.7512
2020-05-05,10.7512,10.7545,10.6448,10.6543
2020-05-06,10.6542,10.66,10.6181,10.6305
2020-05-07,10.6305,10.6424,10.6027,10.6287
2020-05-08,10.6289,10.6578,10.583,10.5865
2020-05-11,10.6086,10.6843,10.5708,10.675
2020-05-12,10.675,10.7099,10.561,10.614
2020-05-13,10.614,10.6326,10.5776,10.6166
2020-05-14,10.616,10.6658,10.5804,10.5919
2020-05-15,10.5919,10.6871,10.5802,10.6658
2020-05-18,10.6505,10.6855,10.5837,10.5909
2020-05-19,10.5915,10.6081,10.5558,10.575
2020-05-20,10.5751,10.596,10.5146,10.5234
2020-05-21,10.5248,10.5576,10.5128,10.5334
2020-05-22,10.5339,10.575,10.5217,10.537
2020-05-25,10.5478,10.5589,10.5297,10.5432
2020-05-26,10.5423,10.5916,10.5241,10.5712
2020-05-27,10.57,10.6126,10.5447,10.5718
2020-05-28,10.5715,10.5835,10.511,10.5432
2020-05-29,10.543,10.5509,10.4505,10.4607
2020-06-01,10.4699,10.4873,10.4089,10.4249
2020-06-02,10.4251,10.465,10.4164,10.4271
2020-06-03,10.4277,10.4687,10.3944,10.4324
2020-06-04,10.4319,10.4704,10.3842,10.4259
2020-06-05,10.4259,10.4356,10.3559,10.3835
2020-06-08,10.3748,10.4265,10.3556,10.3994
2020-06-09,10.3993,10.4586,10.3844,10.4267
2020-06-10,10.4259,10.5007,10.4089,10.4459
2020-06-11,10.4461,10.5484,10.4435,10.5371
2020-06-12,10.5376,10.5537,10.4682,10.5067
2020-06-15,10.519,10.5845,10.4919,10.5074
2020-06-16,10.5071,10.5984,10.4883,10.5603
2020-06-17,10.5603,10.579,10.4707,10.4834
2020-06-18,10.4829,10.5782,10.4769,10.5611
2020-06-19,10.5593,10.5971,10.539,10.5847
2020-06-22,10.5821,10.5851,10.5324,10.5622
2020-06-23,10.5632,10.5796,10.4765,10.508
2020-06-24,10.5078,10.5576,10.4765,10.5396
2020-06-25,10.5401,10.552,10.4397,10.4611
2020-06-26,10.4606,10.5032,10.4486,10.4662
2020-06-29,10.4721,10.5098,10.4517,10.4842
2020-06-30,10.484,10.5223,10.4494,10.4692
2020-07-01,10.4691,10.5008,10.4462,10.4683
2020-07-02,10.4721,10.4884,10.4314,10.4739
2020-07-03,10.4725,10.4866,10.4557,10.4762
2020-07-06,10.4959,10.5125,10.445,10.4623
2020-07-07,10.4622,10.4948,10.4175,10.4378
2020-07-08,10.4385,10.4598,10.3901,10.4032
2020-07-09,10.4025,10.4286,10.375,10.4246
2020-07-10,10.4247,10.4545,10.3769,10.3933
2020-07-13,10.3951,10.4421,10.3696,10.4298
2020-07-14,10.4302,10.4403,10.3633,10.3743
2020-07-15,10.3749,10.3792,10.3398,10.3602
2020-07-16,10.3597,10.3769,10.3223,10.341
2020-07-17,10.3422,10.3479,10.3061,10.3242
2020-07-20,10.3259,10.3475,10.2627,10.2855
2020-07-21,10.2855,10.2997,10.2171,10.2386
2020-07-22,10.2382,10.2783,10.224,10.2656
2020-07-23,10.2664,10.2926,10.2423,10.2859
2020-07-24,10.2865,10.3157,10.266,10.2937
2020-07-27,10.2932,10.3117,10.2512,10.2646
2020-07-28,10.2658,10.2978,10.2571,10.2815
2020-07-29,10.286,10.3137,10.2635,10.2906
2020-07-30,10.2889,10.3341,10.2749,10.3052
2020-07-31,10.3064,10.3518,10.2743,10.3427
2020-08-03,10.3399,10.3489,10.2824,10.2954
2020-08-04,10.2965,10.3052,10.2739,10.2926
2020-08-05,10.2933,10.3032,10.2786,10.2845
2020-08-06,10.2834,10.3257,10.2682,10.3069
2020-08-07,10.3069,10.328,10.301,10.3197
2020-08-10,10.3233,10.3288,10.2719,10.2852
2020-08-11,10.2852,10.305,10.2666,10.2834
2020-08-12,10.2833,10.3002,10.2399,10.247
2020-08-13,10.2474,10.2862,10.2369,10.2697
2020-08-14,10.2697,10.2985,10.2579,10.2984
2020-08-17,10.2866,10.3241,10.2814,10.3178
2020-08-18,10.314,10.3334,10.3029,10.3192
2020-08-19,10.3204,10.3286,10.2762,10.2996
2020-08-20,10.3002,10.3648,10.2955,10.3288
2020-08-21,10.3289,10.3832,10.3233,10.3729
2020-08-24,10.367,10.3835,10.351,10.3635
2020-08-25,10.3623,10.3937,10.3316,10.3659
2020-08-26,10.3658,10.3736,10.3028,10.3141
2020-08-27,10.3146,10.3438,10.2942,10.3106
2020-08-28,10.3106,10.3192,10.2604,10.2707
2020-08-31,10.2773,10.3324,10.2652,10.3319
2020-09-01,10.3311,10.3709,10.3059,10.3476
2020-09-02,10.3476,10.3567,10.2871,10.3329
2020-09-03,10.3338,10.3706,10.3139,10.3476
2020-09-04,10.3479,10.3756,10.3371,10.3382
2020-09-07,10.348,10.374,10.3371,10.3635
2020-09-08,10.3633,10.4059,10.3561,10.3983
2020-09-09,10.3983,10.4165,10.3175,10.3261
2020-09-10,10.3266,10.3932,10.3195,10.368
2020-09-11,10.368,10.4127,10.3561,10.3871
2020-09-14,10.3904,10.4244,10.3744,10.4104
2020-09-15,10.4106,10.4252,10.3916,10.4177
2020-09-16,10.4177,10.4302,10.3861,10.3963
2020-09-17,10.3966,10.4286,10.3843,10.4006
2020-09-18,10.4006,10.4154,10.3682,10.3843
2020-09-21,10.3934,10.4309,10.3713,10.4243
2020-09-22,10.4231,10.4531,10.3832,10.4336
2020-09-23,10.4342,10.5213,10.4293,10.5186
2020-09-24,10.519,10.6489,10.4987,10.6253
2020-09-25,10.6247,10.6636,10.5931,10.614
2020-09-28,10.6277,10.6339,10.5294,10.5548
2020-09-29,10.5554,10.5673,10.5168,10.5273
2020-09-30,10.5261,10.5747,10.4834,10.4941
2020-10-01,10.494,10.5311,10.4674,10.4762
2020-10-02,10.4761,10.5074,10.4242,10.4666
2020-10-05,10.461,10.4952,10.4424,10.4809
2020-10-06,10.4798,10.5397,10.4754,10.5149
2020-10-07,10.5151,10.5257,10.4402,10.4504
2020-10-08,10.4506,10.4577,10.4185,10.4241
2020-10-09,10.4241,10.4513,10.3836,10.399
2020-10-12,10.4012,10.4134,10.3826,10.4021
2020-10-13,10.4016,10.4141,10.3304,10.3707
2020-10-14,10.3704,10.3822,10.3449,10.3663
2020-10-15,10.3656,10.4128,10.3573,10.3853
2020-10-16,10.3849,10.4089,10.3465,10.366
2020-10-19,10.3823,10.4155,10.3396,10.3888
2020-10-20,10.3887,10.3998,10.3357,10.3424
2020-10-21,10.3424,10.3739,10.321,10.3538
2020-10-22,10.3536,10.3947,10.3493,10.3626
2020-10-23,10.3625,10.3918,10.3473,10.3777
2020-10-26,10.3885,10.3958,10.3193,10.3259
2020-10-27,10.3262,10.3426,10.2802,10.2949
2020-10-28,10.2946,10.4053,10.2703,10.3954
2020-10-29,10.395,10.4355,10.3744,10.4198
2020-10-30,10.4199,10.4421,10.3512,10.3665
2020-11-02,10.3932,10.4187,10.3398,10.3631
2020-11-03,10.3657,10.4021,10.3364,10.3503
2020-11-04,10.3502,10.3919,10.2875,10.301
2020-11-05,10.3058,10.3229,10.2674,10.2837
2020-11-06,10.2864,10.3155,10.2503,10.2537
2020-11-09,10.2766,10.2841,10.1816,10.1904
2020-11-10,10.1953,10.2191,10.1689,10.1911
2020-11-11,10.1947,10.2028,10.1627,10.1688
2020-11-12,10.1689,10.2185,10.1578,10.1961
2020-11-13,10.1966,10.2934,10.1883,10.2828
2020-11-16,10.2736,10.2861,10.209,10.2172
2020-11-17,10.2172,10.2492,10.1956,10.2317
2020-11-18,10.2318,10.2403,10.183,10.1914
2020-11-19,10.1919,10.2351,10.1788,10.212
2020-11-20,10.2119,10.2348,10.2031,10.2194
2020-11-23,10.2155,10.2399,10.2005,10.2161
2020-11-24,10.2169,10.2303,10.1525,10.1611
2020-11-25,10.1611,10.1755,10.1165,10.1293
2020-11-26,10.1296,10.1784,10.1192,10.1567
2020-11-27,10.1567,10.1785,10.1486,10.164
2020-11-30,10.1955,10.2449,10.1251,10.2295
2020-12-01,10.2292,10.2444,10.1959,10.2343
2020-12-02,10.2353,10.2962,10.2347,10.2586
2020-12-03,10.2588,10.3017,10.2237,10.2671
2020-12-04,10.2668,10.2826,10.2348,10.2466
2020-12-07,10.257,10.3002,10.1614,10.1686
2020-12-08,10.1688,10.2821,10.167,10.2582
2020-12-09,10.2596,10.2894,10.2412,10.2596
2020-12-10,10.2597,10.276,10.2285,10.2494
2020-12-11,10.2488,10.2872,10.2387,10.2453
2020-12-14,10.2278,10.2596,10.1801,10.2052
2020-12-15,10.2045,10.2217,10.1758,10.1856
2020-12-16,10.1885,10.2039,10.1684,10.1884
2020-12-17,10.1883,10.194,10.1042,10.1502
2020-12-18,10.1501,10.1682,10.1097,10.1205
2020-12-21,10.1278,10.2381,10.0929,10.0957
2020-12-22,10.0953,10.1627,10.0923,10.1572
2020-12-23,10.1578,10.164,10.0983,10.1016
2020-12-24,10.1001,10.1097,10.0531,10.0682
2020-12-28,10.0748,10.1339,10.0556,10.1191
2020-12-29,10.1191,10.1333,10.036,10.053
2020-12-30,10.0529,10.0897,10.0218,10.079
2020-12-31,10.0796,10.096,10.0098,10.0511
2021-01-04,10.0485,10.131,10.0219,10.1023
2021-01-05,10.1028,10.1138,10.0381,10.0667
2021-01-06,10.067,10.0858,10.0297,10.063
2021-01-07,10.0626,10.0923,10.0437,10.0542
2021-01-08,10.057,10.0729,10.0356,10.0581
2021-01-11,10.0694,10.108,10.0565,10.0916
2021-01-12,10.0917,10.1055,10.0644,10.0666
2021-01-13,10.0666,10.1619,10.0579,10.1405
2021-01-14,10.1402,10.1552,10.0931,10.0983
2021-01-15,10.0985,10.1595,10.0833,10.1424
2021-01-18,10.1253,10.1694,10.117,10.1433
2021-01-19,10.1428,10.1522,10.0898,10.1058
2021-01-20,10.1059,10.1548,10.0991,10.1082
2021-01-21,10.1048,10.1115,10.0571,10.0664
2021-01-22,10.0693,10.0993,10.0617,10.0973
2021-01-25,10.1123,10.1189,10.0489,10.0686
2021-01-26,10.0683,10.0993,10.0521,10.098
2021-01-27,10.0972,10.1347,10.0846,10.1277
2021-01-28,10.1278,10.1493,10.0802,10.1079
2021-01-29,10.1079,10.1539,10.0995,10.1436
2021-02-01,10.1446,10.189,10.1362,10.1651
2021-02-02,10.1627,10.1719,10.1058,10.1149
2021-02-03,10.1149,10.1424,10.1028,10.1204
2021-02-04,10.1202,10.1455,10.108,10.1218
2021-02-05,10.1215,10.1385,10.0843,10.0851
2021-02-08,10.0982,10.1199,10.0828,10.113
2021-02-09,10.1138,10.1247,10.0782,10.0885
2021-02-10,10.084,10.0993,10.0427,10.0863
2021-02-11,10.0882,10.1201,10.0762,10.1029
2021-02-12,10.1026,10.1133,10.0672,10.0697
2021-02-15,10.0653,10.0679,10.0372,10.0451
2021-02-16,10.0467,10.0555,10.0299,10.0324
2021-02-17,10.0332,10.0546,10.0219,10.0268
2021-02-18,10.0266,10.0755,10.021,10.0586
2021-02-19,10.0586,10.0608,10.0284,10.0339
2021-02-22,10.0331,10.0714,10.0134,10.0659
2021-02-23,10.0659,10.0951,10.0542,10.0644
2021-02-24,10.0646,10.1022,10.052,10.0707
2021-02-25,10.0707,10.1064,10.0411,10.0934
2021-02-26,10.0938,10.1999,10.0882,10.187
2021-03-01,10.186,10.2277,10.1478,10.157
2021-03-02,10.1574,10.1678,10.1249,10.1372
2021-03-03,10.1372,10.1647,10.108,10.1539
2021-03-04,10.1539,10.1793,10.1416,10.1662
2021-03-05,10.1662,10.1999,10.1607,10.1671
2021-03-08,10.1744,10.1917,10.1591,10.1695
2021-03-09,10.1689,10.1764,10.1114,10.1255
2021-03-10,10.1251,10.1456,10.1112,10.1168
2021-03-11,10.1168,10.1524,10.0966,10.1361
2021-03-12,10.1362,10.1565,10.115,10.1368
2021-03-15,10.1495,10.1925,10.1333,10.1552
2021-03-16,10.1553,10.1745,10.1112,10.1141
2021-03-17,10.114,10.1559,10.1136,10.1248
2021-03-18,10.1247,10.1653,10.1119,10.1543
2021-03-19,10.1543,10.1903,10.1318,10.1724
2021-03-22,10.167,10.1919,10.1446,10.1579
2021-03-23,10.158,10.1919,10.1524,10.1854
2021-03-24,10.1853,10.2055,10.1515,10.1712
2021-03-25,10.1712,10.2153,10.165,10.1856
2021-03-26,10.1856,10.2074,10.1724,10.1866
2021-03-29,10.2011,10.2484,10.187,10.2316
2021-03-30,10.2289,10.2698,10.2188,10.2454
2021-03-31,10.2456,10.2529,10.2216,10.2383
2021-04-01,10.2382,10.2767,10.2357,10.2552
2021-04-05,10.2522,10.2983,10.2515,10.2827
2021-04-06,10.2829,10.2901,10.2193,10.2309
2021-04-07,10.2309,10.2572,10.2035,10.2443
2021-04-08,10.2444,10.2524,10.167,10.1831
2021-04-09,10.1833,10.1971,10.1563,10.1593
2021-04-12,10.1638,10.219,10.163,10.2126
2021-04-13,10.2133,10.22,10.1652,10.171
2021-04-14,10.1714,10.1761,10.1187,10.1421
2021-04-15,10.142,10.1496,10.1051,10.1228
2021-04-16,10.1224,10.1244,10.0912,10.1131
2021-04-19,10.1178,10.1272,10.0824,10.1134
2021-04-20,10.1134,10.1633,10.0985,10.1512
2021-04-21,10.1511,10.1764,10.1141,10.1242
2021-04-22,10.1239,10.1706,10.104,10.1489
2021-04-23,10.1489,10.1564,10.1172,10.1394
2021-04-26,10.1415,10.1608,10.1222,10.1378
2021-04-27,10.1375,10.154,10.1158,10.1258
2021-04-28,10.1254,10.1337,10.1066,10.1124
2021-04-29,10.1124,10.1641,10.1049,10.1451
2021-04-30,10.1452,10.1825,10.1383,10.1787
2021-05-03,10.174,10.1893,10.1455,10.1611
2021-05-04,10.1609,10.2002,10.1489,10.1897
2021-05-05,10.1904,10.2029,10.155,10.1852
2021-05-06,10.1852,10.1983,10.1616,10.1663
2021-05-07,10.1663,10.1698,10.1067,10.1175
2021-05-10,10.1166,10.1315,10.1036,10.1201
2021-05-11,10.1205,10.1385,10.0988,10.1203
2021-05-12,10.1201,10.1804,10.0935,10.17
2021-05-13,10.1691,10.1935,10.1438,10.1497
2021-05-14,10.1494,10.1665,10.118,10.1198
2021-05-17,10.1234,10.1595,10.1093,10.1429
2021-05-18,10.143,10.1501,10.1151,10.1363
2021-05-19,10.1363,10.1874,10.1193,10.1769
2021-05-20,10.1768,10.1859,10.1435,10.1533
2021-05-21,10.1536,10.1641,10.1162,10.1454
2021-05-24,10.1305,10.1734,10.1283,10.1558
2021-05-25,10.1537,10.1639,10.1122,10.121
2021-05-26,10.1201,10.1592,10.1092,10.1502
2021-05-27,10.1505,10.1515,10.0835,10.0979
2021-05-28,10.099,10.1398,10.0875,10.1282
2021-05-31,10.1303,10.1478,10.1127,10.1408
2021-06-01,10.1394,10.1436,10.0833,10.1113
2021-06-02,10.1113,10.1179,10.0803,10.094
2021-06-03,10.094,10.1191,10.0875,10.107
2021-06-04,10.1072,10.1186,10.0572,10.0671
2021-06-07,10.0785,10.0834,10.0476,10.0694
2021-06-08,10.069,10.0893,10.0588,10.0734
2021-06-09,10.0733,10.0847,10.0544,10.0622
2021-06-10,10.0621,10.0818,10.0405,10.0496
2021-06-11,10.0496,10.0818,10.0408,10.0747
2021-06-14,10.0727,10.1037,10.0628,10.0933
2021-06-15,10.0934,10.1102,10.0754,10.0999
2021-06-16,10.0999,10.169,10.0926,10.1466
2021-06-17,10.1467,10.2061,10.1371,10.1848
2021-06-18,10.1848,10.2406,10.1798,10.2198
2021-06-21,10.2241,10.2407,10.1593,10.1721
2021-06-22,10.1719,10.1878,10.119,10.1229
2021-06-23,10.1236,10.1463,10.1086,10.1258
2021-06-24,10.1257,10.1259,10.1004,10.1123
2021-06-25,10.1115,10.1379,10.1039,10.1376
2021-06-28,10.1382,10.1598,10.1029,10.1538
2021-06-29,10.1541,10.1721,10.1387,10.1452
2021-06-30,10.144,10.1595,10.1016,10.1423
2021-07-01,10.1422,10.1766,10.1343,10.1634
2021-07-02,10.1633,10.1753,10.1305,10.1345
2021-07-05,10.1372,10.1584,10.1323,10.1525
2021-07-06,10.1522,10.1756,10.1251,10.1635
2021-07-07,10.1635,10.192,10.1389,10.1685
2021-07-08,10.1683,10.1979,10.1561,10.1776
2021-07-09,10.1783,10.1995,10.1669,10.1812
2021-07-12,10.1838,10.2173,10.1598,10.1873
2021-07-13,10.1873,10.2028,10.1622,10.1877
2021-07-14,10.1877,10.2201,10.1864,10.2026
2021-07-15,10.2026,10.2482,10.2001,10.2341
2021-07-16,10.2336,10.2569,10.224,10.2483
2021-07-19,10.246,10.2703,10.2395,10.2558
2021-07-20,10.2543,10.2702,10.2331,10.2528
2021-07-21,10.2528,10.2667,10.1812,10.2496
2021-07-22,10.2496,10.2545,10.208,10.217
2021-07-23,10.2184,10.2344,10.2063,10.2266
2021-07-26,10.2369,10.2488,10.178,10.1995
2021-07-27,10.1977,10.207,10.1607,10.1933
2021-07-28,10.1922,10.211,10.1752,10.1873
2021-07-29,10.1872,10.1996,10.1575,10.1654
2021-07-30,10.1649,10.213,10.1636,10.2124
2021-08-02,10.2037,10.2248,10.1788,10.2014
2021-08-03,10.2024,10.2222,10.1875,10.2128
2021-08-04,10.2128,10.2145,10.1836,10.1925
2021-08-05,10.192,10.2048,10.182,10.1942
2021-08-06,10.1939,10.2034,10.1599,10.1933
2021-08-09,10.1895,10.2344,10.1877,10.2183
2021-08-10,10.2191,10.2296,10.2062,10.2153
2021-08-11,10.2154,10.2398,10.1898,10.1986
2021-08-12,10.1978,10.2032,10.1679,10.191
2021-08-13,10.1914,10.2079,10.1782,10.1845
2021-08-16,10.1965,10.2123,10.1762,10.1937
2021-08-17,10.1937,10.2726,10.1851,10.261
2021-08-18,10.2612,10.2643,10.2083,10.2277
2021-08-19,10.2276,10.2909,10.214,10.28
2021-08-20,10.2801,10.3304,10.2742,10.2879
2021-08-23,10.2981,10.3079,10.2202,10.2395
2021-08-24,10.2396,10.2426,10.2023,10.2163
2021-08-25,10.2163,10.2382,10.1999,10.2239
2021-08-26,10.2257,10.2557,10.2219,10.2354
2021-08-27,10.2364,10.2529,10.186,10.1928
2021-08-30,10.1946,10.2072,10.1652,10.1729
2021-08-31,10.1729,10.2002,10.1575,10.1882
2021-09-01,10.1872,10.2073,10.1809,10.1962
2021-09-02,10.1965,10.2049,10.1725,10.1802
2021-09-03,10.1808,10.1882,10.1516,10.1558
2021-09-06,10.1562,10.1776,10.1489,10.1701
2021-09-07,10.1701,10.1798,10.1441,10.1703
2021-09-08,10.1725,10.2023,10.1666,10.1943
2021-09-09,10.1946,10.2137,10.1644,10.1727
2021-09-10,10.1729,10.2031,10.1711,10.2007
2021-09-13,10.1938,10.2021,10.157,10.1665
2021-09-14,10.1664,10.1742,10.13,10.1607
2021-09-15,10.1614,10.1732,10.1259,10.1349
2021-09-16,10.1362,10.172,10.1351,10.1465
2021-09-17,10.1465,10.1968,10.1363,10.1782
2021-09-20,10.173,10.2344,10.1708,10.1777
2021-09-21,10.1769,10.1936,10.1539,10.1808
2021-09-22,10.1795,10.1939,10.1479,10.1646
2021-09-23,10.1623,10.1734,10.1238,10.1353
2021-09-24,10.1353,10.1514,10.1212,10.1416
2021-09-27,10.1384,10.1902,10.1159,10.1816
2021-09-28,10.1806,10.2175,10.1742,10.2024
2021-09-29,10.2027,10.2182,10.1812,10.2105
2021-09-30,10.2108,10.2175,10.1317,10.1408
2021-10-01,10.1405,10.1762,10.1371,10.1402
2021-10-04,10.1496,10.1602,10.1233,10.1373
2021-10-05,10.1374,10.1533,10.1176,10.1391
2021-10-06,10.1394,10.1823,10.1354,10.1724
2021-10-07,10.1721,10.1766,10.1407,10.1509
2021-10-08,10.1507,10.1655,10.0906,10.1132
2021-10-11,10.1075,10.1362,10.097,10.133
2021-10-12,10.1335,10.144,10.1009,10.1284
2021-10-13,10.1276,10.1355,10.0719,10.0752
2021-10-14,10.0756,10.0777,9.9917,10.0159
2021-10-15,10.0161,10.0341,9.98318,9.98909
2021-10-18,9.99216,10.0674,9.98187,10.0526
2021-10-19,10.0521,10.0624,10.0149,10.0405
2021-10-20,10.0415,10.0456,10.0027,10.0094
2021-10-21,10.0097,10.0215,9.996,10.0053
2021-10-22,10.0051,10.0057,9.97059,9.98478
2021-10-25,10.0339,10.0339,9.9789,9.99547
2021-10-26,9.99547,10.0094,9.9742,9.99273
2021-10-27,9.9926,10.0026,9.93641,9.96146
2021-10-28,9.96171,9.9862,9.94631,9.94808
2021-10-29,9.94789,9.96264,9.92437,9.92771
2021-11-01,9.9327,9.95307,9.86497,9.88362
2021-11-02,9.88367,9.94314,9.87519,9.93068
2021-11-03,9.93051,9.9543,9.89103,9.90779
2021-11-04,9.90784,9.93367,9.89536,9.92414
2021-11-05,9.92412,9.93719,9.88963,9.91377
2021-11-08,9.91026,9.97513,9.89711,9.93222
2021-11-09,9.9324,9.94909,9.89571,9.9432
2021-11-10,9.9436,10.0026,9.93949,9.98657
2021-11-11,9.98605,10.0106,9.96321,9.97475
2021-11-12,9.97538,10.0379,9.96474,10.0376
2021-11-15,10.0185,10.0336,9.9933,10.0056
2021-11-16,10.0069,10.0715,9.98698,10.0665
2021-11-17,10.0668,10.0794,10.0083,10.0294
2021-11-18,10.0289,10.0996,10.0208,10.0826
2021-11-19,10.083,10.1097,10.0702,10.1023
2021-11-22,10.0909,10.1418,10.0858,10.1096
2021-11-23,10.1094,10.1856,10.1051,10.1736
2021-11-24,10.1736,10.2377,10.1512,10.216
2021-11-25,10.2163,10.2247,10.1554,10.2039
2021-11-26,10.2047,10.347,10.1932,10.3439
2021-11-29,10.3237,10.3369,10.2222,10.2429
2021-11-30,10.2421,10.3031,10.2066,10.2239
2021-12-01,10.2227,10.2863,10.1994,10.2846
2021-12-02,10.2841,10.293,10.215,10.2235
2021-12-03,10.2236,10.3552,10.2214,10.3495
2021-12-06,10.3447,10.3582,10.2506,10.2681
2021-12-07,10.2681,10.2803,10.2156,10.2663
2021-12-08,10.2661,10.2728,10.2357,10.2596
2021-12-09,10.2595,10.265,10.2286,10.2395
2021-12-10,10.2395,10.2572,10.2218,10.2413
2021-12-13,10.2441,10.2767,10.2246,10.2761
2021-12-14,10.2762,10.3084,10.2511,10.2908
2021-12-15,10.2907,10.3068,10.2444,10.2547
2021-12-16,10.2515,10.2701,10.2162,10.2471
2021-12-17,10.2471,10.2907,10.2247,10.2755
2021-12-20,10.2739,10.3315,10.2617,10.3135
2021-12-21,10.3164,10.3333,10.2894,10.3002
2021-12-22,10.3,10.3237,10.2839,10.2905
2021-12-23,10.2895,10.3338,10.2827,10.2975
2021-12-24,10.2976,10.3336,10.2699,10.3256
2021-12-27,10.3149,10.3473,10.3051,10.3168
2021-12-28,10.3169,10.3174,10.2281,10.2383
2021-12-29,10.2382,10.27,10.2296,10.2533
2021-12-30,10.2569,10.2675,10.2234,10.2478
2021-12-31,10.2469,10.308,10.2337,10.292
2022-01-03,10.2936,10.3072,10.2561,10.2913
